,x,y
4,127.010605507803,37.5620638010142
5,127.014112138179,37.5649756345225
6,127.014417176089,37.5649593797356
7,127.015260181191,37.5654297739697
8,127.015201158505,37.5651763313728
9,127.016022245445,37.5642157608261
10,127.016360748173,37.5593815970008
11,127.016693222508,37.5586659785741
12,127.015320547142,37.5584225350379
13,127.014525098977,37.5570803298191
14,127.015743569694,37.5571742377617
15,127.015105647794,37.559669632795
16,127.013261757242,37.5611376683232
17,127.015249942478,37.5640653967255
18,127.013546014657,37.5633306617776
19,127.009340767119,37.564545161945
21,127.018219802159,37.5611203388694
22,127.011468815346,37.564657238533
23,127.015903785682,37.5660323652922
24,127.017180290448,37.567315204622
25,127.013334621297,37.5686167394424
26,127.012406692747,37.5660675630315
27,127.01267725382,37.5662938644836
28,127.013525852806,37.5663785540331
29,127.010509074007,37.5652756815449
30,127.010349647556,37.5656787111871
31,127.012229427736,37.5666964767118
32,127.01274914696,37.5677256292799
38,127.015309241963,37.5678872339947
39,127.013527928228,37.5690922629214
40,127.012812881047,37.5690882882113
41,127.011900418253,37.5690505419019
42,127.010279855184,37.569301801592
43,127.012376275523,37.5683057299998
48,127.015341733805,37.5668111704738
49,127.014352294637,37.5654197065726
50,127.011651229722,37.5680113583878
51,127.013772247509,37.5693455045166
52,127.015510445748,37.5692745607994
53,127.017873857736,37.5693946897364
54,127.014376651063,37.5684732687416
55,127.008561501324,37.565774720382
62,127.012460512353,37.5650364574337
63,127.016613628717,37.5621012206063
64,127.017041425694,37.5664135981628
65,127.017110234475,37.566861653483
66,127.01716670714,37.5658339692849
67,127.016711673279,37.5652655060395
68,127.018757476833,37.5591041839658
69,127.017895622274,37.5581689025054
70,127.018681437813,37.5578130670737
71,127.01515585296,37.5560866305362
72,127.015318856131,37.5562436533694
73,127.015149128565,37.560326183695
74,127.01152882983,37.5611483919182
75,127.012243888668,37.5616877466697
76,127.009606738765,37.564404314887
83,127.010926414032,37.5646036807009
84,127.01165355524,37.5655009132532
85,127.015906229144,37.563150978996
86,127.014073931229,37.560430742296
87,127.013695325119,37.5615799181237
88,127.013696432804,37.5645393310139
89,127.012204100325,37.5613126658572
92,127.006468012225,37.5624751348261
93,127.014912827232,37.557587362792
94,127.015725931103,37.5561773765352
95,127.016380179167,37.5566327418144
96,127.016423917333,37.5573878616565
97,127.017021096617,37.5591494068092
98,127.011811113118,37.5619124092265
99,127.013864968632,37.5608760396593
100,127.010369617101,37.5635774961106
102,127.018834722283,37.5606812767344
104,127.012563945075,37.5689550577223
105,127.011027696588,37.5683071250651
107,127.014017177101,37.5692224898011
108,127.014140725789,37.5701059011189
116,127.007394462431,37.5663077383919
117,127.015974893481,37.5634985741484
118,127.016923056392,37.5660342958791
119,127.018744128906,37.5654576536211
120,127.01768903931,37.5656843268343
121,127.014689035435,37.5614107716909
122,127.018109969446,37.5595264922732
123,127.017641694115,37.5569072741805
125,127.013132152182,37.5649398879462
126,127.013656199985,37.564877839955
127,127.015579880969,37.5629791123856
128,127.014378861329,37.5640723535995
129,127.005231683514,37.563807679759
131,127.015969250686,37.5588032104771
132,127.015397786594,37.5586759754919
133,127.015697737792,37.556655539654
134,127.016262681736,37.5580955272423
135,127.012353421055,37.5608292655557
136,127.012972998333,37.5622602521721
137,127.016349553927,37.5677164459151
138,127.013639280946,37.5695475231437
144,127.01539814849,37.5642841393911
145,127.015061552897,37.5649542537104
146,127.012973702976,37.5630602469189
147,127.007402960311,37.5641075052607
148,127.010151802567,37.5632434255667
149,127.014209333023,37.5612238735744
150,127.015245723989,37.5622489884119
151,127.020098884297,37.5654659902227
152,127.02039152818,37.5652399702145
153,127.021887556889,37.5653106107386
154,127.02300422974,37.5655398821436
155,127.025006350339,37.5649830198507
156,127.027634383871,37.5650903733052
157,127.023950843697,37.5652410136932
158,127.023402380024,37.5653887068481
159,127.020743704142,37.5658196998441
160,127.020095498019,37.5659222552056
161,127.019373118026,37.5658971480648
162,127.018520781567,37.5658080862432
163,127.017272153687,37.56563618527
164,127.021232133587,37.5682783406022
165,127.022150777487,37.5681817652787
166,127.019831091215,37.5684959945086
167,127.017015735215,37.5679224095051
168,127.017633393015,37.5701866107898
169,127.019228833006,37.5708619280032
170,127.019699464505,37.5698494019336
171,127.019701138635,37.5701888066222
172,127.023471987783,37.5700682847396
173,127.023674976147,37.5672984936319
174,127.023651752972,37.5658065391321
175,127.02373854367,37.5646567605536
176,127.021983209083,37.5645678117193
177,127.021835588667,37.5640965279655
178,127.01920359583,37.5642704271975
180,127.01365006009,37.5603831293268
181,127.01798873139,37.5599024968473
182,127.018798825332,37.5583552685746
183,127.016893786719,37.5577182811759
184,127.01643057462,37.5665732511376
185,127.010591314312,37.562541420582
186,127.011957714655,37.5620961977837
187,127.00892888187,37.5645676286203
188,127.006133717447,37.5644743736141
189,127.015084686746,37.5646088989099
190,127.014984343502,37.564312483919
191,127.016214683386,37.5569994706104
192,127.01420902312,37.560187997552
193,127.013411039799,37.5604813653781
194,127.011072160436,37.5612828643438
195,127.012252857342,37.5577071410384
196,127.010516414429,37.5659612488126
199,127.007418306842,37.5659181462206
200,127.01411475093,37.5680250549936
203,127.011990262325,37.5681453025036
204,127.012915072886,37.57092558692
205,127.013029542964,37.570437324984
206,127.012649235614,37.5686145623778
213,127.015819269436,37.5651330924538
218,127.019699395274,37.560130085943
219,127.017509882321,37.5619050342207
220,127.017910206272,37.5637763439077
221,127.016224488042,37.5672461433639
222,127.01779373646,37.561390702874
223,127.016852200777,37.5640285984427
224,127.011516392228,37.5604937288437
228,127.014706618574,37.5679470466184
233,127.012093097456,37.5677932729852
234,127.007109319377,37.5661185467476
238,127.01009676214,37.5655189864785
239,127.019141065831,37.5623017601456
240,127.0190485417,37.5580923175658
241,127.018793536695,37.5571256784258
242,127.014601144569,37.5599364814665
243,127.014892490436,37.5600378072333
247,127.014514800736,37.5617518204903
248,127.016362644269,37.5587362125273
250,127.012088563264,37.5670525647956
251,127.005265710538,37.5664275948945
253,127.008083614082,37.5657435796061
257,127.012218016645,37.5647468125014
258,127.017484828923,37.5680298297522
259,127.022902009503,37.5680922431666
260,127.023050203915,37.5659708195871
261,127.011142340487,37.5552500507249
262,127.011238973242,37.5536294168324
263,127.010588788109,37.5518883882935
264,127.010711986181,37.5531773450446
265,127.013018205784,37.5592788487019
266,127.013642375089,37.5598243319213
267,127.01825823876,37.5651089541625
268,127.019302363299,37.5632204800299
269,127.01982461563,37.5632816612492
270,127.018372704214,37.5633974038598
279,127.007579552755,37.5643203994819
281,127.017614525989,37.5616895903529
282,127.010930684685,37.5651698663157
286,127.009565462572,37.56557912716
287,127.006666880498,37.5663303967195
288,127.012126373181,37.5559048889329
289,127.014180401115,37.5572687702717
290,127.01325147084,37.558016615845
291,127.014398780851,37.5575962563731
292,127.010990910392,37.5544485373352
293,127.007559076325,37.5498581312549
297,127.017696072805,37.5652725705628
298,127.012971961319,37.5647654727913
299,127.015364969522,37.5647609509284
302,127.006990847728,37.5641001422125
303,127.014118414224,37.556247226805
304,127.015090836267,37.556376940264
305,127.018643327205,37.5624759123288
307,127.010336409219,37.5648939447122
310,127.021139528137,37.5650253114685
311,127.020162531128,37.5685350415795
312,127.023674469157,37.5649812221481
313,127.019319022719,37.5654941413897
314,127.01823295284,37.5653887173698
316,127.008127670507,37.5649404286318
317,127.018634635222,37.5684760972202
318,127.018190024751,37.5680595461626
319,127.018625607089,37.5681311975039
320,127.017822223663,37.5697967217209
321,127.0199111575,37.5690668518388
322,127.019770864408,37.5714630725883
323,127.023335358668,37.5707869457035
324,127.023667415616,37.5680875872273
325,127.024315216631,37.5659996680005
326,127.021939508421,37.5672338670978
327,127.022477348128,37.566708034837
328,127.022452897182,37.5655706221499
329,127.021260125907,37.5652108049206
330,127.02122015462,37.5687459594882
331,127.025843560753,37.5665066040689
332,127.024165064862,37.5644038544801
333,127.023973870786,37.5632774678336
334,127.022812171047,37.5641285989768
335,127.022031282211,37.5648454897907
336,127.021543229789,37.5652815718967
337,127.01858543659,37.564993845898
338,127.017534633443,37.5651319491525
339,127.017717853692,37.5645225780689
340,127.018331896122,37.564532755679
341,127.020109609078,37.5636770603718
342,127.02176000272,37.5637850674899
343,127.021320568533,37.5620340609897
344,127.020581676542,37.5615089110543
345,127.020349261552,37.5604881219877
346,127.019532249843,37.5623824253709
347,127.019616895277,37.5610260509435
348,127.018601745458,37.5604811121709
349,127.019376462348,37.5622027923221
350,127.01912238843,37.5600793645795
351,127.004860076946,37.5635473076856
356,127.016529614522,37.5634928215101
357,127.014819868889,37.5619550474375
358,127.015490131535,37.5597283279816
359,127.019504822129,37.5592004695562
360,127.013130933928,37.5605784342246
362,127.015747100847,37.559433307569
363,127.014230041141,37.5558455486983
364,127.016620326623,37.5677957858322
367,127.010921052433,37.5550121179104
368,127.012080363265,37.5520198809452
369,127.013577577072,37.5594988091768
370,127.014056457726,37.5559809894252
371,127.020360242531,37.5634084303912
372,127.020257367542,37.5613572392967
373,127.020124538111,37.5615304335808
374,127.019561078279,37.5605228534822
375,127.016280396991,37.5625306819994
376,127.010962232435,37.5556832672485
379,127.010626690152,37.5542144914454
380,127.016528447054,37.5674299944468
381,127.018491452063,37.5662111964586
384,127.016575011949,37.5568961662739
386,127.015704870312,37.5685296820514
387,127.009223307356,37.5656941214861
391,127.017934960708,37.568358625653
392,127.022769103475,37.5661735982347
393,127.022182879367,37.5665038347581
394,127.02150782237,37.5669276079418
0,126.9683443,37.56113525
